name	freq
greek	8
greece	7
minister	7
tsipras	7
will	7
alexis	6
bailout	6
prime	6
government	5
greeces	5
debt	4
euro	4
new	4
athens	3
austerity	3
crisis	3
govt	3
greeks	3
meeting	3
premier	3
reach	3
statement	3
bilateral	2
brussels	2
chinese	2
confidence	2
consensus	2
conversation	2
cooperation	2
demands	2
end	2
era	2
eurogroup	2
european	2
extension	2
february	2
final	2
group	2
keqiang	2
leftist	2
monday	2
parliament	2
part	2
policy	2
port	2
progovernment	2
program	2
programme	2
renamed	2
said	2
