name	freq
airbus	19
crashed	19
france	18
french	18
plane	16
germanwings	14
southern	11
board	10
german	10
said	10
tuesday	10
alps	9
crashes	9
people	9
found	8
black	7
box	7
crash	6
president	6
hollande	5
believed	4
copilot	4
deliberately	4
francois	4
killing	4
minister	4
operated	4
paris	4
prime	4
victims	4
will	4
alpine	3
cockpit	3
month	3
none	3
pilot	3
southeastern	3
survived	3
survivors	3
visit	3
wednesday	3
ago	2
airline	2
airlines	2
among	2
appears	2
behindscenes	2
budget	2
canada	2
crew	2
