name	freq
paris	156
attacks	120
france	44
people	43
said	40
french	37
terror	34
president	30
state	26
world	26
islamic	24
killed	24
obama	24
attack	23
security	23
police	19
hollande	18
says	18
summit	18
dead	17
leaders	17
francois	16
sunday	16
one	15
barack	14
friday	14
deadly	13
least	13
minister	12
saturday	12
will	12
war	11
attackers	10
officials	10
shootings	10
turkey	10
authorities	9
claimed	9
isis	9
terrorism	9
terrorist	9
behind	8
emergency	8
group	8
left	8
near	8
night	8
stadium	8
across	7
concert	7
