name	freq
italia	14
ferry	11
personas	8
atlantic	7
italiana	7
norman	7
italianos	6
mar	6
según	6
barco	5
italiano	5
migrantes	5
muertos	5
frente	4
guardia	4
incendio	4
inmigrantes	4
pasajeros	4
puerto	4
reforma	4
ancona	3
autoridades	3
bandera	3
cerca	3
costera	3
dijo	3
domingo	3
embarcación	3
fronteras	3
grecia	3
guardacostas	3
italianas	3
navegaba	3
patras	3
renzi	3
traslado	3
tripulación	3
ahora	2
albania	2
anek	2
ausentismo	2
balance	2
barcos	2
bordo	2
brindisi	2
cadáveres	2
cara	2
carga	2
caso	2
cifras	2
