name	freq
israelíes	11
palestino	11
israelí	10
palestinos	9
hebrón	8
apuñalar	7
tras	7
israel	6
según	6
ataques	5
intentar	5
ciudad	4
fuerzas	4
policía	4
cisjordana	3
dos	3
franja	3
gaza	3
heridos	3
internacional	3
lugar	3
muere	3
palestina	3
quo	3
soldado	3
abbas	2
acusan	2
administrado	2
ambulancias	2
árabe	2
árabes	2
autoridad	2
bala	2
cadáveres	2
cámaras	2
cambiar	2
colocación	2
combate	2
diputado	2
disparos	2
ejército	2
exigir	2
explanada	2
hoy	2
internet	2
islámico	2
jordano	2
legisladores	2
mezquitas	2
muerto	2
