name	freq
méxico	8
asesinato	4
chapo	4
cuatro	4
mexicano	4
mujeres	4
protestas	4
mundo	3
municipio	3
peligroso	3
sumó	3
unidos	3
además	2
arrolladas	2
asistían	2
atropellan	2
buscados	2
calificó	2
camión	2
celebraciones	2
ciudades	2
coloca	2
conductor	2
cuyo	2
dea	2
defensoras	2
derechos	2
desató	2
dio	2
distintas	2
dólares	2
domingo	2
espinosa	2
expresión	2
fotógrafo	2
fotoperiodista	2
fuga	2
heroína	2
humanos	2
libertad	2
matan	2
millones	2
narcotraficante	2
organizaciones	2
peregrinos	2
precio	2
reclamos	2
religiosas	2
rubén	2
traficante	2
