name	freq
argentina	10
cristina	6
paro	6
aires	5
buenos	5
denuncia	5
general	5
sindicatos	5
malvinas	4
presidenta	4
argentino	3
argentinos	3
autobuses	3
fernández	3
hoy	3
acto	2
aeronáuticos	2
amanecieron	2
americanos	2
aseguró	2
aumento	2
bretaña	2
camioneros	2
cancillerí	2
choferes	2
comunicado	2
cuarto	2
desestimó	2
detenidos	2
dice	2
diplomáticas	2
enfrenta	2
enví	2
ferroviarios	2
fiscal	2
gabinete	2
gasto	2
germanwings	2
gobierno	2
gran	2
haber	2
huelga	2
impuesto	2
informó	2
jefe	2
kirchner	2
londres	2
mandataria	2
medios	2
militar	2
