name	freq
francia	17
atentado	10
presidentes	8
eeuu	7
espionaje	7
tres	7
haber	6
hollande	6
según	6
sospechoso	6
wikileaks	6
jefe	5
ataques	4
atentados	4
cómplices	4
decapitado	4
espió	4
eventuales	4
investigadores	4
parís	4
tras	4
túnez	4
ataque	3
dos	3
franceses	3
françois	3
galo	3
galos	3
kuwait	3
muertos	3
país	3
persona	3
presidente	3
realizó	3
terrorista	3
últimos	3
washington	3
acuerdo	2
asegura	2
banderas	2
blanca	2
buscan	2
cabeza	2
cabo	2
chirac	2
decapitada	2
dejaron	2
descubrir	2
dijo	2
documentos	2
