name	freq
north	17
koreas	14
article	11
executed	11
full	11
said	11
tokyo	11
antiaircraft	10
gun	9
jong	9
kim	9
treason	9
agency	8
korean	8
insubordination	7
intelligence	7
south	7
defense	6
korea	6
meeting	6
equivalent	5
including	5
minister	5
sleeping	5
speaking	5
wednesdayread	5
chief	4
execute	4
japan	4
official	4
son	4
top	4
unofficial	4
going	3
military	3
souths	3
ambassador	2
army	2
arrested	2
arrests	2
brutal	2
case	2
consolidate	2
country	2
envoy	2
expensive	2
extents	2
head	2
incident	2
increasing	2
