name	freq
south	20
african	11
court	8
pistorius	6
supreme	6
water	6
africas	5
appeal	5
shooting	5
affects	4
africa	4
drinking	4
drought	4
fine	4
ground	4
mtn	4
murder	4
police	4
suspect	4
tuesday	4
video	4
authorities	3
conviction	3
girlfriend	3
lower	3
oscar	3
prosecutor	3
say	3
telecommunications	3
acquitting	2
africanbased	2
athlete	2
buckle	2
bus	2
case	2
charge	2
chief	2
coastal	2
company	2
convicting	2
culpable	2
doubleamputee	2
emerged	2
erred	2
fatally	2
final	2
footage	2
fresh	2
get	2
heard	2
