name	freq
presidential	16
election	12
argentine	11
argentinas	9
latest	8
runoff	7
polls	5
president	5
vote	5
argentines	4
candidates	4
debate	4
local	4
times	4
campaigns	3
fernández	3
frontrunner	3
kirchner	3
rule	3
sundays	3
surprise	3
american	2
argentina	2
blast	2
choose	2
comments	2
contenders	2
course	2
cristina	2
frustration	2
future	2
groups	2
growing	2
head	2
human	2
just	2
nations	2
new	2
party	2
popes	2
rights	2
role	2
ruling	2
says	2
south	2
spar	2
stake	2
sunday	2
supporting	2
years	2
