name	freq
syria	95
syrian	83
russian	72
airstrikes	37
state	34
islamic	32
offensive	26
troops	26
ground	25
russia	24
government	22
latest	22
amid	21
central	21
group	21
activists	20
nato	19
backed	18
city	17
militants	17
military	17
moscow	17
turkey	17
campaign	16
said	16
aleppo	15
insurgents	14
missiles	14
new	14
pentagon	14
defense	13
air	12
arch	11
cruise	11
friday	11
rebels	11
airspace	10
developments	10
fighting	10
forces	10
iran	10
local	10
says	10
syrias	10
times	10
launch	9
program	9
sea	9
week	9
ancient	8
