name	freq
saudi	26
alliance	15
islamic	15
arabia	14
coalition	14
saudiled	13
yemen	13
military	10
new	10
fighting	9
fierce	8
northern	8
terrorism	8
said	7
kills	6
fight	5
form	5
killed	5
near	5
rebels	5
security	5
agreed	4
border	4
center	4
counterterrorism	4
forms	4
group	4
hezbollah	4
joint	4
latest	4
nations	4
operations	4
says	4
shiite	4
sources	4
troops	4
truce	4
tuesday	4
yemens	4
antiterror	3
based	3
ceasefire	3
conflict	3
countrys	3
exactly	3
government	3
hours	3
internationally	3
kingdom	3
least	3
