name	freq
bangkok	28
least	22
police	20
article	16
full	16
near	14
people	14
busy	13
bomb	12
thai	12
killing	11
attack	10
killed	10
monday	9
suspect	9
backpack	8
bombrigged	8
clashes	8
explodes	8
hub	8
motorcycle	8
political	8
rallies	8
saidread	8
site	8
district	7
also	6
authorities	6
central	6
exploded	6
filled	6
male	6
past	6
shoppers	6
tourists	6
wearing	6
explosion	5
manhunt	5
pipe	5
apparent	4
crossroads	4
deadly	4
debris	4
fireball	4
hail	4
looking	4
network	4
news	4
powerful	4
reports	4
