name	freq
palestinian	55
said	42
police	34
israeli	32
jerusalem	31
palestinians	29
shot	22
two	22
israel	21
attacks	18
killed	18
dead	16
israelis	16
bank	13
city	13
jewish	13
west	13
stabbing	12
violence	12
also	11
east	11
knife	11
wounded	11
jerusalems	10
officer	10
one	10
security	10
stabbed	10
woman	10
yesterday	10
man	9
troops	9
attacker	8
attackers	8
fire	8
press	8
anger	7
assailants	7
border	7
including	7
media	7
minister	7
missile	7
near	7
three	7
attack	6
compound	6
hand	6
injured	6
israels	6
