name	freq
migrants	83
said	61
germany	57
train	41
refugees	40
hungary	38
police	37
austria	33
trains	32
asylum	31
border	27
hundreds	25
budapest	24
europe	24
many	24
station	24
people	22
european	21
hungarian	19
vienna	19
crisis	18
railway	18
thousands	16
will	16
yesterday	16
europes	15
first	15
last	14
countries	13
austrian	12
country	12
union	12
german	11
government	11
left	11
board	10
fleeing	10
refugee	10
rules	10
set	10
war	10
wars	10
west	10
western	10
arrived	9
deal	9
munich	9
apply	8
authorities	8
leaders	8
