name	freq
solar	26
plane	17
first	12
impulse	11
will	11
flight	9
journey	9
aircraft	8
energy	8
leg	8
solarpowered	8
borschberg	7
abu	6
around	6
cells	6
clean	6
dhabi	6
oman	6
piccard	6
say	6
swiss	6
technologies	6
took	6
trip	6
india	5
muscat	5
pilots	5
powered	5
said	5
batteries	4
bertrand	4
flew	4
fly	4
flying	4
global	4
hours	4
planes	4
recharge	4
renewable	4
roundworld	4
second	4
two	4
wings	4
ahmadabad	3
aim	3
airport	3
andre	3
arab	3
attempt	3
built	3
