name	freq
mali	28
reuters	15
attack	14
bamako	12
hotel	11
said	11
base	9
islamist	7
luxury	7
people	7
northern	6
state	6
three	6
kidal	5
killed	5
militant	5
monday	5
peacekeeping	5
two	5
alert	4
attackers	4
authors	4
capital	4
global	4
gunmen	4
militants	4
saturday	4
suspected	4
travel	4
african	3
attacked	3
countrys	3
deadly	3
fired	3
following	3
france	3
groups	3
nations	3
peacekeeper	3
photos	3
rockets	3
showed	3
shows	3
television	3
united	3
west	3
africa	2
appealed	2
attacks	2
casualties	2
