name	freq
said	15
execution	13
indonesia	13
executions	12
australia	10
drug	10
chan	8
convicts	8
death	8
executed	8
indonesian	8
president	7
sukumaran	7
two	7
myuran	6
nine	6
philippines	6
andrew	5
australian	5
brazil	5
firing	5
foreign	5
row	5
squad	5
stay	5
attorney	4
challenge	4
group	4
lastditch	4
reporters	4
appeals	3
bishop	3
called	3
case	3
clemency	3
constitutional	3
corruption	3
countries	3
court	3
cruel	3
day	3
delayed	3
eight	3
granted	3
hear	3
indonesias	3
island	3
jail	3
jakarta	3
joko	3
