name	freq
said	47
tianjin	31
chinese	30
blasts	28
people	28
explosions	25
firefighters	25
port	25
city	20
authorities	18
warehouse	18
blast	17
least	17
site	17
news	16
china	15
missing	14
death	13
fire	13
state	13
chemical	12
chemicals	12
injured	12
shipping	12
area	11
containers	11
explosion	11
hazardous	11
media	11
toll	11
two	11
disaster	10
one	10
around	9
conference	9
contamination	9
government	9
huge	9
pulled	9
toxic	9
beijing	8
found	8
zone	8
among	7
buildings	7
cyanide	7
fears	7
hit	7
industrial	7
killed	7
