name	freq
attack	37
said	36
state	32
tunisia	30
british	26
people	23
beach	22
gunman	22
killed	22
emergency	21
tourists	20
sousse	19
resort	17
tunisian	17
tunisias	15
yesterday	15
cameron	14
islamic	12
last	12
libya	12
massacre	12
police	12
president	12
security	12
also	11
britons	11
minister	11
two	11
victims	10
attacks	9
britain	9
foreign	9
hotel	9
syria	9
week	9
bardo	8
country	8
essebsi	8
government	8
identified	8
march	8
militants	8
three	8
trained	8
will	8
countrys	7
friday	7
militant	7
prime	7
significant	7
