name	freq
said	16
killed	12
operation	10
italy	9
alqaeda	8
american	8
group	8
italian	8
migrants	8
obama	7
vatican	7
added	6
also	6
arrested	6
attack	6
house	6
operations	6
police	6
suspects	6
train	6
white	6
years	6
afghanistan	5
along	5
city	5
suspected	5
across	4
attacks	4
border	4
counterterrorism	4
death	4
indications	4
involved	4
leader	4
macedonia	4
militants	4
mura	4
officials	4
pakistan	4
possible	4
strikes	4
though	4
afghans	3
central	3
countries	3
eight	3
heading	3
least	3
northern	3
people	3
