name	freq
said	83
syria	60
paris	55
attacks	46
islamic	46
state	46
french	30
people	30
killed	28
air	24
france	24
police	24
iraq	23
militants	23
strikes	23
russian	21
group	19
last	19
attack	17
claimed	16
plane	16
security	16
president	15
bomb	14
states	14
abaaoud	13
islamist	13
one	13
say	13
will	13
also	12
putin	12
government	11
jets	11
minister	11
two	11
yesterday	11
countries	10
hollande	10
officials	10
russia	10
syrian	10
three	10
today	10
told	10
used	10
video	10
war	10
britain	9
campaign	9
