name	freq
said	138
pope	91
francis	52
emissions	39
volkswagen	37
united	36
also	33
new	32
will	32
two	29
cars	28
group	28
president	27
yesterday	26
people	25
scandal	24
state	24
states	24
visit	24
diesel	23
government	23
million	23
first	21
years	21
obama	20
made	19
vehicles	19
house	18
told	18
pontiff	17
white	17
europe	16
leaders	16
one	16
year	16
company	15
cuba	15
just	15
today	15
american	14
climate	14
german	14
nations	14
air	13
last	13
many	13
minister	13
washington	13
world	13
affected	12
