name	freq
iran	47
nuclear	44
said	44
talks	34
deal	30
irans	23
agreement	20
powers	20
foreign	19
final	17
sanctions	17
minister	15
iranian	14
six	14
accord	13
june	13
statement	13
will	13
world	12
deadline	11
president	11
framework	10
lausanne	10
major	10
programme	10
saudi	10
tehran	10
arab	9
houthi	9
last	9
negotiations	9
negotiators	9
progress	9
still	9
yesterday	9
air	8
arabia	8
bomb	8
days	8
end	8
joint	8
official	8
reach	8
state	8
switzerland	8
zarif	8
also	7
diplomats	7
force	7
mogherini	7
