name	freq
said	82
germanwings	56
french	51
german	49
plane	49
lubitz	40
copilot	34
flight	34
alps	32
crash	32
cockpit	30
prosecutors	30
crashed	27
airbus	25
board	24
one	22
killing	20
minister	20
pilot	19
airline	18
people	18
andreas	17
will	17
deliberately	16
young	16
descent	15
including	15
say	15
according	14
budget	14
first	14
germany	14
mountain	14
passengers	14
told	14
aircraft	13
six	13
tuesday	13
black	12
prosecutor	12
day	11
described	11
flying	11
home	11
lufthansas	11
man	11
reason	11
recordings	11
yesterday	11
barcelona	10
