name	freq
queen	12
state	11
german	9
banquet	6
berlin	6
majesty	6
british	5
germany	4
visit	4
angela	3
attack	3
beach	3
duke	3
edinburgh	3
europe	3
front	3
official	3
says	3
watch	3
aljazeera	2
arrive	2
back	2
bellvue	2
berlins	2
calls	2
documents	2
dung	2
emergency	2
germans	2
germanys	2
jihadist	2
kuwait	2
local	2
love	2
mansour	2
means	2
meeting	2
merkel	2
monarch	2
name	2
near	2
new	2
palace	2
pictures	2
president	2
previous	2
speech	2
start	2
tourists	2
two	2
