name	freq
paris	30
attacks	22
brussels	20
police	15
belgian	13
security	12
threat	12
belgium	11
attack	10
abaaoud	9
alert	8
closed	8
syria	8
abdelhamid	7
lockdown	7
said	7
terror	7
capital	6
highest	6
level	6
mastermind	6
one	6
serious	6
armed	5
authorities	5
heavily	5
islamic	5
linked	5
state	5
abdeslam	4
around	4
belgiums	4
believed	4
extremism	4
french	4
imminent	4
monday	4
parisstyle	4
raids	4
salah	4
suicide	4
suspect	4
suspects	4
terrorism	4
warned	4
apartment	3
deployed	3
entered	3
france	3
fridays	3
