name	freq
nétanyahou	12
américain	11
nucléaire	11
iran	10
iranien	10
israélien	10
ministre	10
premier	10
congrès	9
mardi	7
devant	6
obama	6
contre	5
discours	5
accord	4
dossier	4
menace	4
téhéran	4
agite	3
ans	3
depuis	3
doit	3
envers	3
etatsunis	3
imminente	3
président	3
washington	3
abordé	2
adresser	2
agence	2
arme	2
aussi	2
avertir	2
bataille	2
bien	2
charge	2
controversé	2
fermement	2
fustigé	2
interview	2
islamique	2
lors	2
mensonger	2
négociations	2
politique	2
principe	2
protestations	2
pure	2
reuters	2
rhétorique	2
