name	freq
grèce	29
aide	26
eurogroupe	23
athènes	17
accord	15
demande	14
euro	14
zone	14
extension	13
grec	13
plan	11
bruxelles	10
financière	10
gouvernement	10
grecque	10
prolongation	10
ministre	9
vendredi	9
allemagne	8
berlin	8
finances	8
programme	8
réunion	8
alors	7
face	7
actuel	6
grecs	6
mesures	6
mois	6
solution	6
vote	6
demander	5
entre	5
prêt	5
ceux	4
compromis	4
dénonce	4
divisés	4
européenne	4
européens	4
jeudi	4
lettre	4
lundi	4
officialisé	4
proposition	4
sceptique	4
sociales	4
veulent	4
alexis	3
avant	3
