name	freq
cisjordanie	14
israël	14
israéliens	13
jérusalem	12
couteau	11
esplanade	9
israélien	9
mosquées	9
palestiniens	9
ban	8
onu	8
israélienne	7
kimoon	7
après	6
depuis	6
nétanyahou	6
secrétaire	6
violences	6
entre	5
général	5
mercredi	5
attaque	4
balle	4
début	4
erreur	4
fait	4
fin	4
finale	4
grand	4
inspirateur	4
ministre	4
mufti	4
palestinien	4
premier	4
solution	4
tué	4
appelle	3
armée	3
attaques	3
avoir	3
blessé	3
devant	3
entretiens	3
hébron	3
hitler	3
israëlpalestine	3
kerry	3
militant	3
mois	3
mort	3
