name	freq
ukraine	20
front	7
armes	6
kiev	6
lourdes	6
ukrainien	6
lviv	5
moscou	5
russie	5
accords	4
alors	4
après	4
crimée	4
entre	4
ligne	4
minsk	4
prorusses	4
retrait	4
séparatiste	4
trois	4
ukrainienne	4
armée	3
boris	3
cimetière	3
février	3
français	3
jeudi	3
lytchakivsky	3
mauvaise	3
mort	3
nemtsov	3
ouest	3
pays	3
photographe	3
russe	3
russes	3
sanctions	3
séparatistes	3
ternopil	3
ukrainiens	3
volonté	3
accalmie	2
aéroport	2
annexion	2
application	2
artillerie	2
autre	2
bandera	2
besoins	2
cessezfeu	2
