name	freq
cité	14
etat	13
islamique	13
irak	10
tikrit	7
antique	6
après	6
armée	6
assyrienne	6
attaqué	6
avant	6
datant	6
jésuschrist	6
jeudi	6
mossoul	6
musée	6
organisation	6
sculptures	6
irakienne	5
ruines	5
contre	4
destruction	4
djihadistes	4
nimroud	4
siècle	4
unesco	4
annoncé	3
bagdad	3
bataille	3
bulldozer	3
chiites	3
détruit	3
hatra	3
irakien	3
nimrud	3
antiquités	2
archéologiques	2
côte	2
crime	2
dénonce	2
détruite	2
encore	2
entrepris	2
être	2
forces	2
guerre	2
historique	2
information	2
milices	2
ministère	2
