name	freq
afghanistan	18
ghani	13
president	12
ashraf	9
afghan	5
said	5
troops	5
afghanistans	4
congress	4
killed	4
obama	4
pakistan	4
woman	4
capital	3
court	3
false	3
first	3
justice	3
kabul	3
least	3
meeting	3
mob	3
pullout	3
slow	3
addresses	2
addressing	2
afghanus	2
agrees	2
aid	2
ambassador	2
anja	2
argues	2
associated	2
attack	2
badly	2
beaten	2
conflict	2
contrast	2
contributor	2
counterterrorism	2
courage	2
death	2
dozens	2
eager	2
efforts	2
established	2
expected	2
former	2
frayed	2
gamble	2
