id	t2015-01	t2015-02	t2015-03	t2015-04	t2015-05	t2015-06	t2015-07	t2015-08	t2015-09	t2015-10	t2015-11	t2015-12	t2015-13	t2015-14	t2015-15	t2015-16	t2015-17	t2015-18	t2015-19	t2015-20	t2015-21	t2015-22	t2015-23	t2015-24	t2015-25	t2015-26	t2015-27	t2015-28	t2015-29	t2015-30	t2015-31	t2015-32	t2015-33	t2015-34	t2015-35	t2015-36	t2015-37	t2015-38	t2015-39	t2015-40	t2015-41	t2015-42	t2015-43	t2015-44	t2015-45	t2015-46	t2015-47	t2015-48	t2015-49	t2015-50	t2015-51	t2015-52	t2015-53
AFG	6	2	5	2	8	2	11	13	11	4	1	14	17	2	3	8	3	8	4	5	3	9	5	4	6	6	9	15	6	8	14	9	7	6	10	11	6	7	7	43	26	17	8	12	5	7	6	9	3	16	10	12	6
AGO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ALB	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARE	0	0	1	0	0	2	3	2	0	3	1	4	1	0	1	3	0	2	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	2	0	0	0	2	1	1	1	1	0	0	0	4
ARG	2	0	3	5	4	11	6	6	3	5	7	2	2	2	1	2	3	1	0	1	1	0	1	0	0	1	4	1	1	0	0	1	4	0	0	0	1	5	0	0	0	1	4	7	1	0	2	5	3	5	3	2	5
ARM	0	0	0	1	2	0	0	0	0	0	3	1	0	0	2	11	8	2	2	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ATG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AUS	1	1	0	1	6	10	9	2	2	4	1	2	4	2	4	3	1	0	2	5	0	1	0	4	2	0	0	1	2	4	5	1	1	0	0	1	2	4	2	9	6	5	4	2	3	5	1	1	4	5	0	1	0
AUT	0	0	1	0	0	0	1	0	3	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	1	0	11	23	1	8	3	1	1	1	1	7	0	3	0	0	1	0	0	0	0
AZE	1	0	0	0	2	0	0	0	0	0	0	1	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0
BDI	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	14	5	2	3	1	1	7	3	2	1	7	1	2	0	0	0	0	4	0	0	0	0	0	0	0	2	1	0	1	1	4	3	0	1
BEL	0	4	12	3	1	4	4	3	1	0	7	2	0	0	0	0	1	0	1	1	0	0	3	1	0	2	4	7	0	0	0	0	2	0	2	0	1	3	1	0	0	2	1	1	0	1	34	10	0	0	5	5	10
BEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
BFA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	8	8	1	2	0	0	0	0	0	3	2	0	0	2	1
BGD	0	3	0	0	1	1	1	4	6	2	3	0	2	7	3	3	0	1	1	5	1	1	1	1	1	0	3	3	0	1	0	3	3	1	1	1	0	0	0	5	1	1	3	4	5	0	2	1	1	0	3	1	2
BGR	1	0	3	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
BHR	1	0	0	0	1	2	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	4	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	2	0	0	0	0	0
BHS	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BIH	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0
BLR	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1
BLZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOL	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0
BRA	3	1	1	1	2	4	0	4	1	3	4	4	7	2	2	5	2	5	1	0	4	1	1	1	2	1	5	1	3	4	1	4	5	5	0	1	4	1	3	5	1	0	1	0	3	5	1	8	5	3	7	3	5
BRB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BTN	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BWA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAF	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	3	3	0	2	3	0	0	1	0	0	0	1	0	0	2	2	1	3	1	1	0	5	0	2	0	0	0	1	0	2	3	0	3	0	3
CAN	1	4	1	2	5	5	3	5	5	6	1	1	2	3	3	1	4	1	2	5	1	2	3	7	1	2	1	2	1	0	2	2	2	0	0	4	1	0	3	3	3	5	21	6	8	2	0	6	1	4	2	1	2
CCK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHE	0	1	2	0	1	0	0	1	1	0	0	6	1	0	0	0	0	0	0	1	1	9	0	4	4	0	1	0	0	0	2	1	2	0	0	2	0	1	0	0	4	0	2	0	0	1	0	2	1	3	4	0	0
CHL	0	0	0	0	2	0	0	0	0	1	1	2	0	0	1	0	3	1	0	2	0	0	0	0	1	1	0	0	0	3	0	1	0	1	0	0	0	12	0	0	4	0	0	0	3	1	0	0	0	0	0	0	1
CHN	18	25	22	10	20	24	31	22	17	35	29	29	19	26	36	36	31	19	17	35	23	29	36	22	34	22	25	36	25	22	36	23	41	28	63	26	12	26	34	27	18	17	22	40	36	27	23	33	32	34	26	38	18
CIV	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
CMR	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0
COD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COG	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0
COK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	4	2	1	1	2	2	0	4	0	0	3	0	0	1	1	0	0	0	0	1	0	1	1	3	0	0	0	0	1	1	0	0	2	1	0	1	4	0
COM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPV	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1
CUB	8	5	10	3	4	8	0	1	3	3	5	3	1	3	18	7	5	1	3	5	7	1	2	2	2	1	7	4	1	3	0	1	4	1	1	0	1	15	9	4	4	0	0	2	1	0	2	4	3	1	5	0	1
CXR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
CYP	0	0	0	0	0	0	0	0	0	3	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
