name	freq
greece	57
greek	40
debt	33
new	31
european	26
bailout	25
finance	23
minister	23
crisis	21
deal	19
eurozone	18
greeks	18
athens	17
tsipras	16
ministers	15
creditors	14
prime	14
leaders	13
said	13
sunday	13
vote	13
economy	12
europe	11
plan	11
deadline	10
germany	9
greeces	9
agreement	8
government	8
help	8
proposal	8
austerity	7
loan	7
meeting	7
news	7
talks	7
took	7
alexis	6
brussels	6
euro	6
meet	6
must	6
offering	6
reach	6
steps	6
whether	6
collapse	5
financial	5
gathered	5
markets	5
