name	freq
cuba	11
american	6
obama	4
business	3
havana	3
list	3
now	3
president	3
relations	3
terrorism	3
america	2
apartments	2
barriers	2
brought	2
burst	2
businesses	2
can	2
capitalize	2
cars	2
clothing	2
credibility	2
cubans	2
displaying	2
earn	2
earned	2
especially	2
everything	2
experts	2
flags	2
glory	2
goes	2
latin	2
memo	2
new	2
old	2
panama	2
pole	2
popping	2
popularity	2
primarily	2
question	2
rapprochement	2
raves	2
reconnecting	2
remain	2
said	2
short	2
successors	2
talks	2
warming	2
