name	freq
iran	34
nuclear	23
congress	17
deal	17
obama	15
president	13
senate	11
vote	11
bill	10
irans	10
foreign	9
giving	7
program	7
relations	7
said	7
accord	6
compromise	6
iranian	6
powers	6
sign	6
talks	6
tehran	6
committee	5
minister	5
putin	5
rezaian	5
saudi	5
says	5
states	5
agreement	4
country	4
cyberattacks	4
editor	4
imprisoned	4
jason	4
leaders	4
legislation	4
moved	4
negotiating	4
pilgrimages	4
post	4
restrictions	4
study	4
washington	4
countries	3
frequency	3
friday	3
gop	3
let	3
missile	3
