name	freq
syria	14
russia	11
russian	11
putin	9
state	8
syrian	7
flight	6
russias	6
airstrikes	5
islamic	5
missile	5
president	5
rebel	5
says	5
support	5
two	5
first	4
iraq	4
missiles	4
said	4
say	4
shiites	4
vladimir	4
according	3
airlines	3
along	3
antitank	3
began	3
commanders	3
delivered	3
diplomatic	3
even	3
findings	3
hit	3
inquiry	3
likely	3
making	3
malaysia	3
media	3
military	3
morale	3
moscow	3
raising	3
readily	3
russianbacked	3
russianmade	3
separatists	3
settlement	3
shot	3
since	3
