name	freq
kuwait	14
muertos	10
tres	10
atentado	8
francia	8
túnez	8
ataques	6
atentados	6
chií	5
mezquita	5
personas	5
suicida	5
ciudad	4
golpea	4
lleno	4
mediodía	4
países	4
rezo	4
sucesión	4
templo	4
terrorista	4
continentes	3
decapita	3
dejan	3
directo	3
empleado	3
estallar	3
fábrica	3
hizo	3
hombre	3
islamismo	3
radical	3
turística	3
yihadista	3
yihadistas	3
acaba	2
avance	2
causado	2
chiíes	2
fieles	2
habituales	2
heridos	2
menos	2
muerto	2
muestran	2
musulmán	2
objetivos	2
ofensiva	2
país	2
sangrienta	2
