name	freq
turquía	24
siria	20
caza	15
ruso	15
avión	13
rusia	11
aéreo	9
ankara	9
espacio	9
afirma	8
derribo	8
frontera	8
incidente	7
putin	7
tras	7
derriba	6
violó	6
combate	5
moscú	5
pilotos	5
turcos	5
guerra	4
niega	4
produce	4
refugiados	4
asad	3
cadáver	3
difunde	3
erdogan	3
facción	3
kurdo	3
negociación	3
oposición	3
presidente	3
rebelde	3
vídeo	3
abatido	2
abatieran	2
abogado	2
acuerdo	2
acusarlo	2
advertido	2
antiaéreo	2
aparato	2
asegura	2
ataques	2
aviones	2
bala	2
califica	2
coalición	2
