name	freq
siria	19
islámico	11
yihadista	6
grupo	5
irak	5
parlamento	5
británico	4
cameron	4
hoy	4
territorio	4
turquía	4
bombardea	3
david	3
derribo	3
frontera	3
gobierno	3
mil	3
militar	3
obama	3
presidente	3
putin	3
reino	3
ruso	3
unido	3
agrupación	2
alemán	2
aprueba	2
aseguró	2
atacar	2
ataques	2
bbc	2
bombardeos	2
cara	2
combate	2
creada	2
cuadrados	2
decide	2
dijo	2
espera	2
frente	2
hollande	2
kilómetros	2
lucha	2
luchar	2
mandatario	2
militares	2
ministro	2
operaciones	2
premier	2
presencia	2
