name	freq
fiscal	24
nisman	20
argentino	13
muerte	13
gobierno	10
argentina	8
cristina	8
alberto	7
amia	7
fernández	7
atentado	6
encubrir	5
investigación	5
muerto	5
presidenta	5
congreso	4
hoy	4
iraníes	4
mandataria	4
refiere	4
años	3
aseguró	3
carta	3
caso	3
debía	3
dejó	3
denunció	3
encontrado	3
involucrados	3
judía	3
luego	3
personas	3
tras	3
trasandino	3
través	3
vez	3
acusación	2
acusados	2
acusó	2
aires	2
apoyo	2
arma	2
aún	2
autopsia	2
bala	2
buenos	2
cargo	2
chile	2
compartió	2
comunidad	2
