name	freq
yemen	14
hutíes	6
presidente	6
arabia	5
avance	5
gobierno	4
rebeldes	4
saudita	4
adén	3
bombardearon	3
ciudad	3
huye	3
ofrecieron	3
país	3
recompensa	3
además	2
árabes	2
aseguraron	2
ataques	2
buscaban	2
capturado	2
conjunta	2
continuarán	2
defensa	2
fuerza	2
haber	2
insurgentes	2
mahmud	2
mandatario	2
militar	2
ministro	2
palacio	2
saudí	2
subaihi	2
sur	2
yemení	2
