name	freq
election	49
reuters	46
party	38
turkey	35
turkish	35
turkeys	27
parliamentary	23
rally	23
said	22
istanbul	18
kurdish	18
opposition	18
sunday	18
diyarbakir	16
president	16
two	16
erdogan	15
tayyip	15
prokurdish	13
ankara	12
erdogans	12
friday	11
blasts	10
people	10
ruling	10
powers	9
results	9
blast	8
government	8
says	8
southeast	8
sundays	8
vote	8
hdp	7
kurds	7
leader	7
ahead	6
bomb	6
coalition	6
gas	6
greater	6
peoples	6
police	6
turks	6
unclear	6
akp	5
attack	5
caused	5
democratic	5
elections	5
