name	freq
reuters	49
german	33
germany	32
ukraine	30
euro	28
greece	28
said	26
zone	26
greek	23
berlin	19
thursday	19
athens	16
leaders	15
loan	15
minister	15
extension	14
finance	14
merkel	14
proposal	13
says	13
ceasefire	12
new	12
russia	12
agreement	11
france	11
chancellor	10
bailout	9
deal	9
government	9
peace	9
request	9
angela	8
call	8
european	8
magazine	8
exit	7
friday	7
greeces	7
programme	7
putin	7
saying	7
will	7
agreed	6
eastern	6
minsk	6
phone	6
president	6
talks	6
conditions	5
debaltseve	5
