name	freq
reuters	12
madrid	11
spains	10
euro	8
merkel	6
spain	6
minister	5
said	5
european	4
friday	4
interest	4
low	4
party	4
political	4
angela	3
berlin	3
chancellor	3
countries	3
efforts	3
former	3
german	3
leftwing	3
much	3
portugal	3
preventing	3
prime	3
rates	3
reform	3
rising	3
spanish	3
suggesting	3
support	3
supported	3
thursday	3
tuesday	3
ambassador	2
andalusia	2
arrested	2
backs	2
caracas	2
ciudadanos	2
country	2
court	2
crime	2
cuba	2
cyber	2
depends	2
dombrovskis	2
duchess	2
economy	2
