name	freq
trafficking	22
thai	20
human	18
reuters	18
thailand	18
suspected	16
police	15
found	12
bangkok	11
bodies	11
said	11
camp	10
migrants	8
near	8
six	7
authorities	6
links	6
minister	6
punished	6
rohingya	6
second	6
south	6
thailands	6
weekend	6
following	5
grave	5
mass	5
myanmar	5
prime	5
besar	4
border	4
camps	4
countrys	4
discovered	4
discovery	4
hospital	4
king	4
malaysian	4
military	4
months	4
mountain	4
padang	4
tuesday	4
wednesday	4
army	3
bhumibol	3
chief	3
dug	3
finds	3
fishing	3
