name	freq
austria	38
reuters	31
hungary	29
border	28
migrants	22
said	22
vienna	19
germany	18
controls	17
austrian	14
monday	12
asylum	9
thousands	9
checks	8
seekers	8
wednesday	8
will	8
frontier	7
iran	7
nuclear	7
rail	7
salzburg	7
tougher	7
police	6
says	6
across	5
chancellor	5
europe	5
flow	5
german	5
introduced	5
migrant	5
spokesman	5
watchdog	5
agency	4
city	4
country	4
crisis	4
day	4
following	4
foot	4
germanys	4
interior	4
introduce	4
link	4
military	4
ministry	4
roszke	4
site	4
sunday	4
