id	week01	week02	week03	week04	week05	week06	week07	week08	week09	week10	week11	week12	week13	week14	week15	week16	week17	week18	week19	week20	week21	week22	week23	week24	week25	week26	week27	week28	week29	week30	week31	week32	week33	week34	week35	week36	week37	week38	week39	week40	week41	week42	week43	week44	week45	week46	week47	week48	week49	week50	week51	week52	week53
AFG	1	1	0.55074823532041	1	1	1	0.995562432939874	0.170692718385703	0.343418670407688	0.907992730322629	0.858474789620253	0.233000329600303	0.0841654426531296	1	0.139133760738554	0.886388040910919	0.0149973347578356	0.0640517062806832	0.677216844763237	0.140989019939982	0.907255936686403	0.402101566918654	0.833981136437487	1	1	0.494061502467441	0.272710603337763	0.0153925652755464	0.948985084336243	0.773053349225434	2.87088457015586e-05	8.67792375816635e-15	0.191511993286128	0.0307816218034649	0.0922209975292577	0.595872995566864	0.889709044808995	0.963309006019676	0.622146425098915	8.86413866619717e-27	2.84565008176383e-07	0.00515857582629797	0.784040910460189	0.662479078507736	0.951007824428755	0.944410832858554	0.999797737814424	0.985244278098512	0.79654662847996	0.0242797105818068	0.989675864678767	0.000230205347572022	0.01950796857449
AGO	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8.37943214360953e-08	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AND	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARE	1	1	1	1	1	1	0.00420579159452207	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.49884549688314e-05	1	1	1	1	1	1	1	1	1	1	1	1
ARG	1	1	1	8.307032305746e-08	1	2.07414841273967e-05	2.41579466199299e-06	1	2.1069958254715e-06	1	1.67623316134189e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000100709410283702	1	1	1	1	1	0.00106480687440071	1	1	0.0324507272439707	0.00403761259040174	1.45989211144297e-07	1	1	1	2.03248663420586e-06	1	0.163640469736139	1	0.0788807906622659	1
ARM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.76568674041979e-09	1	1.6680087241648e-12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ATG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AUS	1	1	1	1	0.387628856607662	0.600204729500054	0.866419370612025	0.193890263021526	0.824752009393203	0.176889556968159	0.27608101040155	0.69000383104852	1	1	1	0.947234822609063	0.61701716004267	0.0489715971136949	0.606477141193227	1	1	0.819924237582314	0.779429948364169	1	1	1	1	1	1	0.360262147925949	0.0568760445260437	1	1	1	1	1	1	1.10579277750407e-08	1	0.163256415335938	0.180302049491728	1	1	1	1	0.179093464877875	1	0.17749824726116	1	0.452357209973494	0.154124848422554	1	1
AUT	1	1	1	1	1	1	1	0.900729964608877	0.444794318894645	0.937908511648874	0.264896771204312	1	1	1	1	0.374584427584937	0.0931023870170506	1	1	1	1	0.111274760789074	1	0.000331002943275448	6.71468497834473e-05	3.92828541391418e-14	5.08016776082899e-29	7.37286959025388e-44	1.89027775712597e-12	0.106114116785058	0.934588826915678	1	1	0.808045426282043	3.23375927032733e-14	3.34287380038355e-16	0.00389208422062588	0.0348838316556803	0.947335605293741	0.99999400267507	0.999365334180536	0.998936095596392	0.898495789264482	1.00083997511071e-05	0.999957299739562	0.79537962190665	1	0.999988602829168	0.999932161517385	1	0.998206207760662	0.989038467281016	1
