name	freq
bucharest	25
reuters	19
minister	17
ponta	15
cabinet	14
fire	14
prime	14
romanian	14
romanias	14
new	13
nightclub	12
protests	11
party	10
said	10
ruling	9
toll	9
victor	9
will	9
resignations	8
romania	8
wednesday	8
death	7
street	7
coalition	6
government	6
led	6
people	6
president	6
mass	5
move	5
quits	5
surprise	5
talks	5
way	5
demanded	4
demanding	4
iohannis	4
klaus	4
leftist	4
paves	4
protesters	4
quit	4
reached	4
reaches	4
technocrat	4
thousands	4
weekend	4
days	3
deadly	3
dozens	3
