name	freq
state	60
islamic	50
syrian	48
reuters	34
beirut	32
said	21
fighters	17
kobani	17
forces	16
group	16
kurds	15
syrias	15
army	14
attack	14
syria	14
town	13
city	12
kurdish	12
killed	11
monitor	11
attacks	10
border	10
hasaka	10
kurdishled	10
near	10
thursday	10
least	9
military	8
overnight	8
people	8
base	7
days	7
hardline	7
militia	7
northeast	7
offensive	7
two	7
capital	6
government	6
militants	6
raqqa	6
recent	6
reported	6
areas	5
back	5
civilians	5
ground	5
launched	5
losing	5
television	5
