name	freq
greece	65
reuters	63
greek	49
minister	39
said	38
euro	37
athens	31
finance	27
zone	27
brussels	22
european	18
german	18
tsipras	18
greeces	16
international	16
berlin	15
deal	15
talks	15
thursday	14
wednesday	14
creditors	13
monday	13
says	13
friday	12
ministers	12
prime	12
reforms	12
start	12
alexis	11
schaeuble	11
ecb	10
germany	10
bailout	9
central	9
country	9
italy	9
juncker	9
stop	9
technical	9
time	9
banks	8
meet	8
reform	8
bank	7
financial	7
funding	7
governments	7
must	7
reparations	7
wasting	7
