name	freq
grèce	29
référendum	24
non	19
grec	15
tsipras	11
europe	10
créanciers	8
ministre	8
tête	8
athènes	7
grecs	7
mardi	7
nouvelle	7
après	6
dimanche	6
euro	6
oui	6
selon	6
zone	6
accord	5
aide	5
avant	5
déçu	5
européenne	5
maintient	5
mercredi	5
premier	5
proposition	5
propositions	5
union	5
bulletins	4
crise	4
finances	4
fmi	4
ministère	4
nation	4
accepter	3
adressé	3
alexis	3
allemand	3
basent	3
chiffres	3
conditions	3
contre	3
dépouillés	3
dernière	3
deux	3
discuter	3
gouvernement	3
grecque	3
